timestep,episode,alpha,beta,gamma,delta,reward,coverage,distance,redundancy,assigned_drones,no_centroid_path,no_frontier_path,delta_coverage,delta_distance,delta_redundancy,coverage_reward,distance_penalty,redundancy_penalty
661,0,0.4269086420536041,1.0,0.0,0.0,0.3500484228134155,39.129999999999995,3305,95.89384654130288,,0,0,0.05999999999999517,5,-4.842564439400121e-05,0.5999999999999517,0.25,-4.842564439400121e-05
662,0,0.0,0.0,0.0,1.0,0.3500482738018036,39.190000000000005,3310,95.8937982628011,,0,0,0.06000000000000938,5,-4.827850177946402e-05,0.6000000000000938,0.25,-4.827850177946402e-05
663,0,0.7203373312950134,0.7888255715370178,0.3668963313102722,0.0,0.552140474319458,39.269999999999996,3315,95.89165777415103,,0,0,0.07999999999999119,5,-0.002140488650070438,0.7999999999999119,0.25,-0.002140488650070438
664,0,0.0,0.0,0.0,0.0,0.24900022149085999,39.32,3320,95.8926575508456,,0,0,0.05000000000000426,5,0.000999776694570187,0.5000000000000426,0.25,0.000999776694570187
665,0,0.6722399592399597,1.0,0.0,0.0,0.3500462472438812,39.379999999999995,3325,95.89261128958238,,0,0,0.05999999999999517,5,-4.626126322193613e-05,0.5999999999999517,0.25,-4.626126322193613e-05
666,0,0.17547908425331116,0.0,0.0,0.7525888681411743,0.24900467693805695,39.43,3330,95.89360660688807,,0,0,0.05000000000000426,5,0.0009953173056942433,0.5000000000000426,0.25,0.0009953173056942433
667,0,0.7492719888687134,0.0,0.9747093319892883,0.0,-0.054111920297145844,39.45,3335,95.89771852837802,,0,0,0.020000000000003126,5,0.004111921489950987,0.20000000000003126,0.25,0.004111921489950987
668,0,0.0,0.8994989991188049,0.933016300201416,0.9367184042930603,-0.2561761438846588,39.45,3340,95.90389467454392,,0,0,0.0,5,0.006176146165898899,0.0,0.25,0.006176146165898899
669,0,0.0,0.9029150009155273,0.0,0.0,-0.2561575770378113,39.45,3345,95.91005225180393,,0,0,0.0,5,0.006157577260012204,0.0,0.25,0.006157577260012204
670,0,0.2348559945821762,1.0,0.2966419756412506,0.0,-0.2561390995979309,39.45,3350,95.9161913437749,,0,0,0.0,5,0.0061390919709651826,0.0,0.25,0.0061390919709651826
671,0,0.0,0.0,0.0,0.0,-0.2561206817626953,39.45,3355,95.92231203357244,,0,0,0.0,5,0.00612068979754099,0.0,0.25,0.00612068979754099
672,0,0.37864452600479126,0.2801152765750885,0.010640555061399937,0.8640921115875244,-0.15507028996944427,39.46,3360,95.927382316211,,0,0,0.00999999999999801,5,0.005070282638556023,0.0999999999999801,0.25,0.005070282638556023
673,0,0.07942193746566772,1.0,0.9857168197631836,0.45879441499710083,0.2490670531988144,39.51,3365,95.92831526443794,,0,0,0.04999999999999716,5,0.0009329482269464506,0.4999999999999716,0.25,0.0009329482269464506
674,0,0.872444212436676,0.2587597370147705,0.24381549656391144,0.3596513271331787,-0.05401718616485596,39.53,3370,95.93233245181672,,0,0,0.020000000000003126,5,0.004017187378778431,0.20000000000003126,0.25,0.004017187378778431
675,0,0.0,1.0,0.11461364477872849,0.7319830060005188,-0.054005216807127,39.550000000000004,3375,95.93633766927645,,0,0,0.020000000000003126,5,0.004005217459734922,0.20000000000003126,0.25,0.004005217459734922
676,0,0.08940140902996063,0.0,0.4182974100112915,0.0,0.04703264683485031,39.58,3380,95.93930502405844,,0,0,0.02999999999999403,5,0.0029673547819868418,0.2999999999999403,0.25,0.0029673547819868418
677,0,0.9882268309593201,0.0,0.0,0.0,0.14806587994098663,39.62,3385,95.9412391411244,,0,0,0.03999999999999915,5,0.0019341170659572526,0.3999999999999915,0.25,0.0019341170659572526
678,0,0.437387615442276,0.6639360189437866,0.8224734663963318,0.0,0.14807161688804626,39.660000000000004,3390,95.9431675207905,,0,0,0.04000000000000625,5,0.0019283796660971575,0.40000000000006253,0.25,0.0019283796660971575
679,0,0.5241323113441467,0.6144903302192688,0.0,1.0,0.24909871816635132,39.71,3395,95.94406880068638,,0,0,0.04999999999999716,5,0.0009012798958849544,0.4999999999999716,0.25,0.0009012798958849544
680,0,1.0,0.11782427132129669,0.630220353603363,1.0,-0.05395824462175369,39.73,3400,95.94802704714893,,0,0,0.01999999999999602,5,0.0039582464625453895,0.1999999999999602,0.25,0.0039582464625453895
681,0,0.13305191695690155,0.0,1.0,0.6946566104888916,-0.05394655838608742,39.75,3405,95.95197360381277,,0,0,0.020000000000003126,5,0.003946556663848355,0.20000000000003126,0.25,0.003946556663848355
682,0,0.0,0.0,0.031490180641412735,0.0,0.047081951051950455,39.78,3410,95.95489165251523,,0,0,0.030000000000001137,5,0.002918048702454712,0.30000000000001137,0.25,0.002918048702454712
683,0,1.0,0.3362688720226288,0.0,1.0,-0.2559555768966675,39.78,3415,95.96084722701704,,0,0,0.0,5,0.005955574501811611,0.0,0.25,0.005955574501811611
684,0,0.9205575585365295,0.3001048266887665,1.0,0.0,-0.1549241840839386,39.79,3420,95.96577141061127,,0,0,0.00999999999999801,5,0.004924183594226861,0.0999999999999801,0.25,0.004924183594226861
685,0,0.0,0.05344661697745323,0.6166321635246277,0.0,0.047115057706832886,39.82,3425,95.96865635377014,,0,0,0.030000000000001137,5,0.0028849431588753305,0.30000000000001137,0.25,0.0028849431588753305
686,0,0.7047330737113953,0.0,0.31861525774002075,0.0,0.14813442528247833,39.86,3430,95.97052193164242,,0,0,0.03999999999999915,5,0.0018655778722802552,0.3999999999999915,0.25,0.0018655778722802552
687,0,0.9295092225074768,0.0,0.0,0.0,0.14813987910747528,39.900000000000006,3435,95.97238204833141,,0,0,0.04000000000000625,5,0.0018601166889880005,0.40000000000006253,0.25,0.0018601166889880005
688,0,0.0,0.8237101435661316,0.2838314175605774,0.0,0.14814531803131104,39.94,3440,95.9742367277822,,0,0,0.03999999999999204,5,0.001854679450786989,0.3999999999999204,0.25,0.001854679450786989
689,0,0.0,0.0,1.0,0.4799392521381378,0.24915722012519836,39.989999999999995,3445,95.97507951205765,,0,0,0.04999999999999716,5,0.0008427842754485937,0.4999999999999716,0.25,0.0008427842754485937
690,0,0.0,0.0,0.0,0.0,0.047149643301963806,40.02,3450,95.97792987005155,,0,0,0.030000000000008242,5,0.0028503579939069823,0.3000000000000824,0.25,0.0028503579939069823
691,0,1.0,0.0,0.26469653844833374,0.793166995048523,0.04715793579816818,40.050000000000004,3455,95.98077193264155,,0,0,0.030000000000001137,5,0.002842062589991201,0.30000000000001137,0.25,0.002842062589991201
692,0,0.0,1.0,0.0,0.0,0.14816829562187195,40.089999999999996,3460,95.98260364161096,,0,0,0.03999999999999204,5,0.00183170896941931,0.3999999999999204,0.25,0.00183170896941931
693,0,0.0,0.0,0.9147888422012329,0.4333380162715912,0.14817360043525696,40.129999999999995,3465,95.98443003522254,,0,0,0.03999999999999915,5,0.0018263936115801016,0.3999999999999915,0.25,0.0018263936115801016
694,0,0.0,0.0,0.0,1.0,0.24917809665203094,40.18,3470,95.9852519459238,,0,0,0.05000000000000426,5,0.0008219107012621407,0.5000000000000426,0.25,0.0008219107012621407
695,0,0.29213717579841614,0.7943085432052612,0.0,1.0,0.35017821192741394,40.239999999999995,3475,95.9850737333626,,0,0,0.05999999999999517,5,-0.00017821256120953421,0.5999999999999517,0.25,-0.00017821256120953421
696,0,0.0,0.3637649118900299,0.255523145198822,0.0,0.35017770528793335,40.300000000000004,3480,95.98489603570752,,0,0,0.06000000000000938,5,-0.0001776976550758036,0.6000000000000938,0.25,-0.0001776976550758036
697,0,0.0,0.0,0.0,0.0,0.35017719864845276,40.36,3485,95.98471885073023,,0,0,0.05999999999999517,5,-0.00017718497728935745,0.5999999999999517,0.25,-0.00017718497728935745
698,0,0.0,0.0,0.776319682598114,0.4078425467014313,0.3501766622066498,40.42,3490,95.98454217621521,,0,0,0.060000000000002274,5,-0.00017667451501779396,0.6000000000000227,0.25,-0.00017667451501779396
699,0,0.009877755306661129,0.31485241651535034,0.0,1.0,0.3501761555671692,40.48,3495,95.98436600995971,,0,0,0.05999999999999517,5,-0.0001761662554997656,0.5999999999999517,0.25,-0.0001761662554997656
700,0,1.0,0.0,0.0,0.07292026281356812,0.4511662423610687,40.550000000000004,3500,95.98319977018554,,0,0,0.07000000000000739,5,-0.0011662397741787345,0.7000000000000739,0.25,-0.0011662397741787345
701,0,1.0,1.0,0.11426998674869537,0.0,0.24918457865715027,40.6,3505,95.98401519347946,,0,0,0.04999999999999716,5,0.0008154232939290296,0.4999999999999716,0.25,0.0008154232939290296
702,0,0.0,1.0,0.0,0.0,0.0472114272415638,40.63,3510,95.98680376527297,,0,0,0.030000000000001137,5,0.002788571793502115,0.30000000000001137,0.25,0.002788571793502115
703,0,0.0,1.0,0.5103107690811157,0.0,0.047219403088092804,40.660000000000004,3515,95.98958436075988,,0,0,0.030000000000001137,5,0.0027805954869108973,0.30000000000001137,0.25,0.0027805954869108973
704,0,0.5275788903236389,0.0,0.8108944892883301,0.3924902081489563,-0.2557274103164673,40.660000000000004,3520,95.99531177669874,,0,0,0.0,5,0.0057274159388640555,0.0,0.25,0.0057274159388640555
705,0,0.05419318377971649,0.08214982599020004,0.0,0.0,-0.25571107864379883,40.660000000000004,3525,96.00102285691806,,0,0,0.0,5,0.005711080219313658,0.0,0.25,0.005711080219313658
706,0,1.0,0.6573304533958435,0.0,0.023396922275424004,-0.25569480657577515,40.660000000000004,3530,96.00671767120733,,0,0,0.0,5,0.0056948142892707665,0.0,0.25,0.0056948142892707665
707,0,0.0,0.8196608424186707,1.0,0.0,-0.15469789505004883,40.67,3535,96.01141556989586,,0,0,0.00999999999999801,5,0.004697898688533542,0.0999999999999801,0.25,0.004697898688533542
708,0,1.0,0.0,0.7648975253105164,0.0,0.24923275411128998,40.72,3540,96.01218282065595,,0,0,0.04999999999999716,5,0.0007672507600915424,0.4999999999999716,0.25,0.0007672507600915424
709,0,0.7623974680900574,0.0,0.0,0.0,0.24923492968082428,40.77,3545,96.01294789547802,,0,0,0.05000000000000426,5,0.0007650748220697778,0.5000000000000426,0.25,0.0007650748220697778
710,0,0.2982122600078583,0.5234891772270203,1.0,0.41857078671455383,0.45119020342826843,40.839999999999996,3550,96.01175769767873,,0,0,0.06999999999999318,5,-0.0011901977992891943,0.6999999999999318,0.25,-0.0011901977992891943
711,0,1.0,0.0,0.0,0.0,0.4511868357658386,40.910000000000004,3555,96.0105708657578,,0,0,0.07000000000000739,5,-0.0011868319209327183,0.7000000000000739,0.25,-0.0011868319209327183
712,0,0.0,0.0,0.0,0.9863712787628174,0.4511834681034088,40.98,3560,96.00938738545734,,0,0,0.06999999999999318,5,-0.0011834803004546757,0.6999999999999318,0.25,-0.0011834803004546757
713,0,0.0,1.0,0.0,0.0,0.1482628732919693,41.02,3565,96.01112450892684,,0,0,0.04000000000000625,5,0.0017371234694962823,0.40000000000006253,0.25,0.0017371234694962823
714,0,0.9644854664802551,0.3205042779445648,0.0,0.0,0.45118093490600586,41.089999999999996,3570,96.00994358182578,,0,0,0.06999999999999318,5,-0.001180927101060547,0.6999999999999318,0.25,-0.001180927101060547
715,0,0.7004450559616089,0.0,0.0,0.10287605226039886,-0.15464052557945251,41.099999999999994,3575,96.01458410100265,,0,0,0.00999999999999801,5,0.004640519176874136,0.0999999999999801,0.25,0.004640519176874136
716,0,1.0,0.0,0.20488902926445007,0.43926802277565,0.3502141535282135,41.160000000000004,3580,96.01436995865248,,0,0,0.06000000000000938,5,-0.00021414235017402916,0.6000000000000938,0.25,-0.00021414235017402916
717,0,1.0,0.0,0.0,1.0,0.24924656748771667,41.21,3585,96.01512338516284,,0,0,0.04999999999999716,5,0.0007534265103572579,0.4999999999999716,0.25,0.0007534265103572579
718,0,1.0,0.0,0.0,0.035050470381975174,0.6531111598014832,41.3,3590,96.01201224399146,,0,0,0.0899999999999963,5,-0.003111141171373788,0.899999999999963,0.25,-0.003111141171373788
719,0,0.8434604406356812,0.1270456612110138,1.0,0.6295009851455688,1.0569595098495483,41.43,3595,96.00505274526064,,0,0,0.13000000000000256,5,-0.0069594987308221334,1.3000000000000256,0.25,-0.0069594987308221334
720,0,0.0,0.6825582981109619,0.0,1.0,0.7540513277053833,41.53,3600,96.00100143474786,,0,0,0.10000000000000142,5,-0.0040513105127786275,1.0000000000000142,0.25,-0.0040513105127786275
721,0,0.8823805451393127,0.0,0.0,0.0,0.8550015687942505,41.64,3605,95.99599984614792,,0,0,0.10999999999999943,5,-0.0050015885999386,1.0999999999999943,0.25,-0.0050015885999386
722,0,1.0,0.0,0.7251827716827393,0.9365525841712952,0.6530671715736389,41.730000000000004,3610,95.99293265860707,,0,0,0.09000000000000341,5,-0.0030671875408501137,0.9000000000000341,0.25,-0.0030671875408501137
723,0,1.0,0.0,0.3257219195365906,0.8177066445350647,0.4511408507823944,41.8,3615,95.99179180331012,,0,0,0.06999999999999318,5,-0.0011408552969527364,0.6999999999999318,0.25,-0.0011408552969527364
724,0,0.0,0.011446024291217327,0.0,0.5662042498588562,0.4511376917362213,41.870000000000005,3620,95.99065411611495,,0,0,0.07000000000000739,5,-0.0011376871951682688,0.7000000000000739,0.25,-0.0011376871951682688
725,0,0.0,0.0,0.0,0.3284963369369507,0.1482658088207245,41.91,3625,95.99238831089352,,0,0,0.03999999999999204,5,0.0017341947785638467,0.3999999999999204,0.25,0.0017341947785638467
726,0,0.34741973876953125,1.0,0.9983072876930237,0.8803485631942749,0.1482706069946289,41.949999999999996,3630,95.99411770323049,,0,0,0.03999999999999915,5,0.0017293923369692266,0.3999999999999915,0.25,0.0017293923369692266
727,0,0.0,0.5089146494865417,0.0,0.0,-0.2555390000343323,41.949999999999996,3635,95.99965670474701,,0,0,0.0,5,0.005539001516524422,0.0,0.25,0.005539001516524422
728,0,0.0,1.0,0.0,0.692914605140686,-0.2555237114429474,41.949999999999996,3640,96.00518040967137,,0,0,0.0,5,0.0055237049243572756,0.0,0.25,0.0055237049243572756
729,0,0.0,0.0,0.0,0.0,-0.2555084824562073,41.949999999999996,3645,96.01068888128114,,0,0,0.0,5,0.005508471609772414,0.0,0.25,0.005508471609772414
730,0,0.0,0.27162477374076843,1.0,0.8180475831031799,-0.25549331307411194,41.949999999999996,3650,96.01618218250539,,0,0,0.0,5,0.005493301224248626,0.0,0.25,0.005493301224248626
731,0,0.7029529213905334,0.0,0.0,1.0,-0.15452983975410461,41.959999999999994,3655,96.02071202321567,,0,0,0.00999999999999801,5,0.004529840710276289,0.0999999999999801,0.25,0.004529840710276289
732,0,0.13285042345523834,1.0,0.0,0.890804648399353,0.24927079677581787,42.01,3660,96.02144122131621,,0,0,0.05000000000000426,5,0.0007291981005437265,0.5000000000000426,0.25,0.0007291981005437265
733,0,0.6865922808647156,0.9015412926673889,0.8408588171005249,0.740510880947113,0.3502185642719269,42.07,3665,96.02122266777636,,0,0,0.060000000000002274,5,-0.00021855353985245074,0.6000000000000227,0.25,-0.00021855353985245074
734,0,0.0,0.6980075240135193,0.0,0.04573075473308563,0.14832904934883118,42.11,3670,96.02289362586299,,0,0,0.03999999999999915,5,0.001670958086634755,0.3999999999999915,0.25,0.001670958086634755
735,0,0.0,0.0,0.0271189883351326,0.13870255649089813,0.2492767721414566,42.16,3675,96.02361684869749,,0,0,0.04999999999999716,5,0.0007232228344946634,0.4999999999999716,0.25,0.0007232228344946634
736,0,0.0,0.3533070981502533,0.3043496310710907,0.0,0.35022062063217163,42.22,3680,96.02339621930659,,0,0,0.060000000000002274,5,-0.00022062939089551037,0.6000000000000227,0.25,-0.00022062939089551037
737,0,0.0,1.0,0.7431954145431519,0.0,0.2492794394493103,42.27,3685,96.02411678392716,,0,0,0.05000000000000426,5,0.0007205646205648009,0.5000000000000426,0.25,0.0007205646205648009
738,0,0.5084242224693298,0.0,0.0,0.0,0.3502207100391388,42.33,3690,96.02389607461888,,0,0,0.05999999999999517,5,-0.00022070930828022028,0.5999999999999517,0.25,-0.00022070930828022028
739,0,0.0,0.0,0.7062748074531555,0.0,0.6530342102050781,42.42,3695,96.02086186518582,,0,0,0.09000000000000341,5,-0.0030342094330535474,0.9000000000000341,0.25,-0.0030342094330535474
740,0,0.0,0.0,0.0,0.07926277816295624,0.6530259847640991,42.51,3700,96.01783589849275,,0,0,0.0899999999999963,5,-0.003025966693073201,0.899999999999963,0.25,-0.003025966693073201
741,0,0.3010241985321045,0.0,0.0,0.0,0.45114678144454956,42.58,3705,96.01668911839545,,0,0,0.07000000000000028,5,-0.001146780097300848,0.7000000000000028,0.25,-0.001146780097300848
742,0,0.0,0.0,1.0,0.0,0.5520778894424438,42.66,3710,96.01461122373671,,0,0,0.0799999999999983,5,-0.002077894658739865,0.799999999999983,0.25,-0.002077894658739865
743,0,0.0,1.0,1.0,0.0,0.7539381980895996,42.76,3715,96.01067303565765,,0,0,0.10000000000000142,5,-0.003938188079061433,1.0000000000000142,0.25,-0.003938188079061433
744,0,0.46004822850227356,1.0,0.0,0.7001404166221619,0.9557909369468689,42.88,3720,96.00488209371011,,0,0,0.12000000000000455,5,-0.005790941947537931,1.2000000000000455,0.25,-0.005790941947537931
745,0,0.051577430218458176,0.2820417284965515,0.0,0.0,0.9557753205299377,43.0,3725,95.99910677732703,,0,0,0.11999999999999744,5,-0.005775316383079598,1.1999999999999744,0.25,-0.005775316383079598
746,0,0.0,0.0,0.6907533407211304,0.0,1.056688904762268,43.13,3730,95.99241783666757,,0,0,0.13000000000000256,5,-0.006688940659458353,1.3000000000000256,0.25,-0.006688940659458353
747,0,0.0,0.9757428765296936,0.032984890043735504,1.0,1.157598853111267,43.269999999999996,3735,95.98481895959765,,0,0,0.13999999999999346,5,-0.007598877069924015,1.3999999999999346,0.25,-0.007598877069924015
748,0,0.8447780609130859,0.0,1.0,0.2491150200366974,0.04738486930727959,43.3,3740,95.98743408920313,,0,0,0.030000000000001137,5,0.0026151296054877093,0.30000000000001137,0.25,0.0026151296054877093
749,0,0.7783294320106506,1.0,0.0,0.12651079893112183,0.4510936737060547,43.37,3745,95.98634041608055,,0,0,0.07000000000000028,5,-0.0010936731225825724,0.7000000000000028,0.25,-0.0010936731225825724
750,0,0.0,0.0,0.0,0.0,0.6529391407966614,43.46,3750,95.98340126246524,,0,0,0.09000000000000341,5,-0.002939153615315604,0.9000000000000341,0.25,-0.002939153615315604
751,0,0.37270352244377136,1.0,0.7319992780685425,0.0,0.652931272983551,43.55,3755,95.98046997581821,,0,0,0.0899999999999963,5,-0.0029312866470263543,0.899999999999963,0.25,-0.0029312866470263543
752,0,0.0,0.0,1.0,0.3009847402572632,0.3501582443714142,43.61,3760,95.980311730927,,0,0,0.060000000000002274,5,-0.00015824489121030183,0.6000000000000227,0.25,-0.00015824489121030183
753,0,0.04160566255450249,0.5989056825637817,0.0,0.0,0.14831681549549103,43.65,3765,95.98199491881144,,0,0,0.03999999999999915,5,0.0016831878844385528,0.3999999999999915,0.25,0.0016831878844385528
754,0,0.0,0.0,1.0,0.0,0.24924057722091675,43.7,3770,95.98275434129123,,0,0,0.05000000000000426,5,0.0007594224797884408,0.5000000000000426,0.25,0.0007594224797884408
755,0,0.10070869326591492,0.0,1.0,0.0,0.3501606583595276,43.76,3775,95.98259368745754,,0,0,0.05999999999999517,5,-0.00016065383368868424,0.5999999999999517,0.25,-0.00016065383368868424
756,0,0.0,0.5446377992630005,0.9755461812019348,0.30556702613830566,0.24924339354038239,43.81,3780,95.98335029476213,,0,0,0.05000000000000426,5,0.0007566073045950361,0.5000000000000426,0.25,0.0007566073045950361
757,0,1.0,0.0,0.7243452072143555,0.0,0.35016101598739624,43.87,3785,95.98318927629651,,0,0,0.05999999999999517,5,-0.0001610184656186675,0.5999999999999517,0.25,-0.0001610184656186675
758,0,0.0,1.0,0.055280838161706924,0.0,0.24924619495868683,43.919999999999995,3790,95.98394308757236,,0,0,0.04999999999999716,5,0.0007538112758425086,0.4999999999999716,0.25,0.0007538112758425086
759,0,0.553736686706543,1.0,1.0,0.05559142306447029,-0.2553177773952484,43.919999999999995,3795,95.9892608624185,,0,0,0.0,5,0.005317774846147927,0.0,0.25,0.005317774846147927
760,0,1.0,0.0,0.0,0.0,-0.2553037106990814,43.919999999999995,3800,95.9945645730545,,0,0,0.0,5,0.005303710635999437,0.0,0.25,0.005303710635999437
761,0,0.0,0.0,1.0,0.2568497359752655,0.047442637383937836,43.95,3805,95.99712193522532,,0,0,0.030000000000008242,5,0.002557362170819033,0.3000000000000824,0.25,0.002557362170819033
762,0,0.0,0.0,0.0,0.8081799745559692,0.14835895597934723,43.99,3810,95.99876297286727,,0,0,0.03999999999999915,5,0.0016410376419457862,0.3999999999999915,0.25,0.0016410376419457862
763,0,0.23773856461048126,0.0,1.0,0.0,0.5519968271255493,44.07,3815,95.99676616463492,,0,0,0.0799999999999983,5,-0.0019968082323487124,0.799999999999983,0.25,-0.0019968082323487124
764,0,0.07800483703613281,0.1702776402235031,0.0,0.6760879755020142,-0.15435874462127686,44.080000000000005,3820,96.0011249104154,,0,0,0.010000000000005116,5,0.004358745780479012,0.10000000000005116,0.25,0.004358745780479012
765,0,0.0,1.0,0.0,1.0,-0.05344130098819733,44.1,3825,96.00456621004567,,0,0,0.01999999999999602,5,0.0034412996302677357,0.1999999999999602,0.25,0.0034412996302677357
766,0,0.30936166644096375,1.0,0.0,0.40266144275665283,0.04747253656387329,44.13,3830,96.0070936745053,,0,0,0.030000000000001137,5,0.002527464459632256,0.30000000000001137,0.25,0.002527464459632256
767,0,0.5710762739181519,0.8332417011260986,1.0,1.0,-0.05342446267604828,44.15,3835,96.01051813565142,,0,0,0.01999999999999602,5,0.003424461146124713,0.1999999999999602,0.25,0.003424461146124713
768,0,0.0,0.0,0.22925695776939392,0.0,0.14838936924934387,44.190000000000005,3840,96.01212875978017,,0,0,0.04000000000000625,5,0.0016106241287445755,0.40000000000006253,0.25,0.0016106241287445755
769,0,0.0,1.0,0.0,1.0,0.35019609332084656,44.25,3845,96.01193265799056,,0,0,0.05999999999999517,5,-0.00019610178961215752,0.5999999999999517,0.25,-0.00019610178961215752
770,0,0.0,0.0,0.7740824222564697,0.6671812534332275,0.45109567046165466,44.32,3850,96.01083698616574,,0,0,0.07000000000000028,5,-0.0010956718248138486,0.7000000000000028,0.25,-0.0010956718248138486
771,0,0.0,1.0,0.0,1.0,0.1483960896730423,44.36,3855,96.01244089675134,,0,0,0.03999999999999915,5,0.0016039105856009428,0.3999999999999915,0.25,0.0016039105856009428
772,0,0.0,0.9609628319740295,0.0,1.0,0.04750252515077591,44.39,3860,96.01493837024535,,0,0,0.030000000000001137,5,0.0024974734940030885,0.30000000000001137,0.25,0.0024974734940030885
773,0,0.0,0.0,0.0,0.1502525508403778,0.14840559661388397,44.43,3865,96.01653277865442,,0,0,0.03999999999999915,5,0.001594408409076209,0.3999999999999915,0.25,0.001594408409076209
774,0,0.0,0.0,0.6421151757240295,0.8618348240852356,0.14840973913669586,44.47,3870,96.01812304689248,,0,0,0.03999999999999915,5,0.0015902682380612987,0.3999999999999915,0.25,0.0015902682380612987
775,0,0.0,1.0,0.42001357674598694,0.11033396422863007,0.14841385185718536,44.51,3875,96.01970919106469,,0,0,0.03999999999999915,5,0.0015861441722080372,0.3999999999999915,0.25,0.0015861441722080372
776,0,0.0,0.0,1.0,0.0,-0.0533682145178318,44.529999999999994,3880,96.02307740397067,,0,0,0.01999999999999602,5,0.0033682129059826593,0.1999999999999602,0.25,0.0033682129059826593
777,0,1.0,0.0,0.34845295548439026,0.9185326099395752,-0.2551433742046356,44.529999999999994,3885,96.02822077134397,,0,0,0.0,5,0.005143367373293017,0.0,0.25,0.005143367373293017
778,0,1.0,0.0,0.0,0.0,-0.2551300823688507,44.529999999999994,3890,96.03335085203231,,0,0,0.0,5,0.005130080688346084,0.0,0.25,0.005130080688346084
779,0,0.6496900916099548,1.0,0.2239660769701004,0.0,-0.15422721207141876,44.54,3895,96.03757806522783,,0,0,0.010000000000005116,5,0.0042272131955201075,0.10000000000005116,0.25,0.0042272131955201075
780,0,0.05755987763404846,1.0,0.0,0.0,-0.053327836096286774,44.56,3900,96.04090590043624,,0,0,0.020000000000003126,5,0.003327835208409624,0.20000000000003126,0.25,0.003327835208409624
781,0,0.3737667202949524,0.9478552341461182,0.17965057492256165,0.16141439974308014,0.04756807163357735,44.59,3905,96.04333782920423,,0,0,0.030000000000001137,5,0.0024319287679901436,0.30000000000001137,0.25,0.0024319287679901436
782,0,0.0,0.0,0.5126166939735413,0.0,0.1484605222940445,44.629999999999995,3910,96.0448773052348,,0,0,0.03999999999999204,5,0.001539476030572473,0.3999999999999204,0.25,0.001539476030572473
783,0,0.08206979185342789,0.0,0.251224160194397,1.0,0.24934953451156616,44.68,3915,96.0455277645018,,0,0,0.05000000000000426,5,0.0006504592669926978,0.5000000000000426,0.25,0.0006504592669926978
784,0,0.0,0.0,0.7630937695503235,0.5022448897361755,-0.1541845202445984,44.690000000000005,3920,96.04971228045363,,0,0,0.010000000000005116,5,0.004184515951834555,0.10000000000005116,0.25,0.004184515951834555
785,0,0.3418256640434265,0.0,0.06225559487938881,0.9447163939476013,-0.1541738063097,44.7,3925,96.05388608354815,,0,0,0.00999999999999801,5,0.00417380309451687,0.0999999999999801,0.25,0.00417380309451687
786,0,0.0,0.0,0.0,0.0,-0.15416313707828522,44.71,3930,96.05804921487203,,0,0,0.00999999999999801,5,0.004163131323878133,0.0999999999999801,0.25,0.004163131323878133
787,0,0.9067237377166748,0.0,0.7312609553337097,0.0,0.04760859161615372,44.74,3935,96.0604406248349,,0,0,0.030000000000001137,5,0.0023914099628683516,0.30000000000001137,0.25,0.0023914099628683516
788,0,0.0,0.0,0.1468668282032013,0.0,0.0476146899163723,44.769999999999996,3940,96.06282593592529,,0,0,0.02999999999999403,5,0.002385311090392861,0.2999999999999403,0.25,0.002385311090392861
789,0,1.0,0.0,0.0,0.09150302410125732,-0.2550141513347626,44.769999999999996,3945,96.0678400786959,,0,0,0.0,5,0.00501414277060519,0.0,0.25,0.00501414277060519
790,0,1.0,1.0,0.9349696040153503,0.0,-0.25500139594078064,44.769999999999996,3950,96.07284146630293,,0,0,0.0,5,0.005001387607038055,0.0,0.25,0.005001387607038055
791,0,0.0,0.0,0.16420337557792664,0.28659698367118835,-0.2549886703491211,44.769999999999996,3955,96.07783014735514,,0,0,0.0,5,0.004988681052211064,0.0,0.25,0.004988681052211064
792,0,0.0,0.0,0.12945125997066498,0.0,-0.2549760341644287,44.769999999999996,3960,96.08280617021462,,0,0,0.0,5,0.004976022859480622,0.0,0.25,0.004976022859480622
793,0,0.6550074219703674,0.0,1.0,0.0,-0.25496339797973633,44.769999999999996,3965,96.08776958299836,,0,0,0.0,5,0.004963412783737908,0.0,0.25,0.004963412783737908
794,0,1.0,1.0,0.0,0.14096996188163757,-0.2549508512020111,44.769999999999996,3970,96.09272043357974,,0,0,0.0,5,0.00495085058138045,0.0,0.25,0.00495085058138045
795,0,0.0,0.0,0.0,1.0,-0.2549383342266083,44.769999999999996,3975,96.09765876959015,,0,0,0.0,5,0.004938336010411604,0.0,0.25,0.004938336010411604
796,0,0.0,0.9590912461280823,0.0,0.7717896699905396,-0.2549258768558502,44.769999999999996,3980,96.10258463842048,,0,0,0.0,5,0.004925868830326863,0.0,0.25,0.004925868830326863
797,0,0.0,0.6040792465209961,1.0,0.3328699767589569,-0.25491344928741455,44.769999999999996,3985,96.10749808722264,,0,0,0.0,5,0.004913448802156495,0.0,0.25,0.004913448802156495
798,0,0.6587595343589783,0.0,0.6582633852958679,0.433657169342041,-0.25490108132362366,44.769999999999996,3990,96.11239916291106,,0,0,0.0,5,0.004901075688422907,0.0,0.25,0.004901075688422907
799,0,0.28822579979896545,0.0,0.45941832661628723,0.0,-0.25488874316215515,44.769999999999996,3995,96.11728791216414,,0,0,0.0,5,0.004888749253083802,0.0,0.25,0.004888749253083802
