timestep,alpha,beta,gamma,delta
6322,-1.0005621910095215,-0.06353410333395004,0.8240671753883362,-0.13799378275871277
6323,1.722420334815979,-0.006279416382312775,-0.0040902020409703255,0.9874383807182312
6324,-0.7164915204048157,0.4850582480430603,0.8271777629852295,0.2203199565410614
6325,0.6300635933876038,3.0588583946228027,0.8083493113517761,-0.9906297326087952
6326,0.9068920612335205,-0.07158489525318146,0.9768065214157104,2.1726410388946533
6327,1.5340862274169922,-1.1613776683807373,-0.04468415677547455,-0.7324494123458862
6328,1.8082125186920166,-1.191139578819275,1.7803683280944824,0.32367104291915894
6329,2.1832547187805176,1.4079478979110718,-0.2604238986968994,-0.7456560730934143
6330,-1.1739457845687866,0.3463212847709656,1.4911772012710571,1.8077967166900635
6331,-0.20396168529987335,0.2034706175327301,0.3069692850112915,-1.4927939176559448
6332,0.45674803853034973,1.426950454711914,0.6340740919113159,-0.1755586862564087
6333,-0.14806915819644928,-1.196816325187683,-0.5351117849349976,0.4157194197177887
6334,0.7545629143714905,0.6585923433303833,-0.36457663774490356,0.9480013847351074
6335,0.04697804898023605,0.6860656142234802,-0.05748671293258667,1.767876386642456
6336,-0.008112691342830658,0.038165196776390076,0.7769058346748352,-0.37866365909576416
6337,-1.510284662246704,-0.786852240562439,-0.6943796873092651,0.7080386281013489
6338,-1.2366642951965332,-1.3731117248535156,-0.3127681314945221,0.053291577845811844
6339,-1.4821357727050781,0.8107216954231262,0.19879065454006195,-0.4460131525993347
6340,-0.4385887682437897,-2.022782325744629,0.06762875616550446,0.30914217233657837
6341,0.471329927444458,-1.4980475902557373,-0.1675405353307724,0.6172493100166321
6342,0.7524104118347168,-0.9112653732299805,-0.4838879704475403,0.5186869502067566
6343,-0.2395085245370865,-0.2544621229171753,1.6262457370758057,-2.0266895294189453
6344,-0.018953558057546616,0.6707634925842285,-0.4157964885234833,-1.2952258586883545
6345,0.521680474281311,1.2505332231521606,0.501315176486969,-1.0730289220809937
6346,0.38739970326423645,-0.7855611443519592,-1.3574435710906982,-1.0550856590270996
6347,0.09107615053653717,-0.8896527290344238,1.2925657033920288,1.1509065628051758
6348,0.674315333366394,0.10909484326839447,-1.9161161184310913,-0.08202812075614929
6349,-1.48819100856781,-2.066432476043701,-0.6728485226631165,0.5060928463935852
6350,-0.0731777772307396,1.1018316745758057,0.25007593631744385,-0.7294203042984009
6351,0.07195165008306503,2.6579933166503906,-0.3227756917476654,0.10140351951122284
6352,1.1667461395263672,-0.27686792612075806,0.01631387136876583,-0.028770703822374344
6353,0.209751158952713,1.2245906591415405,0.12625771760940552,-0.5507527589797974
6354,1.0884875059127808,0.32015135884284973,-0.6783042550086975,-0.24694466590881348
6355,0.21912363171577454,0.5082750916481018,-0.5579227805137634,0.39306068420410156
6356,-1.3818659782409668,-1.1977171897888184,0.3706236779689789,-0.4235139787197113
6357,-0.6327197551727295,1.3303583860397339,0.25678613781929016,1.067201018333435
6358,0.04762478917837143,0.5387102961540222,1.5043833255767822,-1.1261422634124756
6359,0.3610043227672577,0.2254684865474701,0.3043338358402252,0.3339761793613434
6360,1.1216961145401,-0.3847503066062927,0.0918501690030098,0.5245565176010132
6361,-0.6144464015960693,0.5961974263191223,2.597707986831665,-1.4241156578063965
6362,-1.2996681928634644,-0.7548270225524902,-0.7306007742881775,-0.5774692893028259
6363,-0.6210415363311768,0.047894835472106934,-0.13368423283100128,-0.4418471157550812
6364,-0.5363553762435913,0.3846566379070282,-0.10635404288768768,0.45047175884246826
6365,-1.3331934213638306,0.2651408314704895,-1.1570782661437988,1.2048481702804565
6366,0.5095325112342834,-0.22815749049186707,1.1385362148284912,-0.1516299843788147
6367,1.8391021490097046,-1.1439597606658936,0.8352211117744446,2.810758113861084
6368,-0.18303941190242767,-0.3206653296947479,-1.4488372802734375,0.20707380771636963
6369,0.33725419640541077,0.16112107038497925,-0.21164751052856445,-1.249887228012085
6370,0.28788134455680847,0.4858865439891815,0.38961362838745117,1.230941891670227
6371,0.3249085247516632,-0.018362414091825485,1.4921891689300537,0.7831559181213379
6372,-0.9042106866836548,0.3930298388004303,-0.6303339600563049,-0.742215096950531
6373,0.22894401848316193,1.7244428396224976,2.7253315448760986,0.9628999829292297
6374,0.9896515011787415,0.05836792662739754,0.8280239701271057,-1.800002098083496
6375,-0.5405753254890442,1.3501677513122559,-0.25992318987846375,-1.9428045749664307
6376,-1.1808439493179321,0.4703834652900696,-0.8502156138420105,0.15916870534420013
6377,0.06501419097185135,-0.6833458542823792,-0.6552961468696594,0.37941011786460876
6378,0.9448308348655701,0.14746291935443878,0.3929106295108795,-0.5531088709831238
6379,0.554480254650116,-0.41760215163230896,-0.3599335551261902,0.42934632301330566
6380,-0.5639112591743469,1.4510676860809326,1.6022534370422363,-0.892517626285553
6381,-0.3630075454711914,0.957467257976532,-0.3411467969417572,-0.6201298832893372
6382,0.24807602167129517,-0.774390459060669,-0.3268387019634247,-0.45547133684158325
6383,0.6912437677383423,-0.052135590463876724,-0.870399534702301,0.26963353157043457
6384,-0.6763126850128174,-0.7358113527297974,-0.04717143997550011,1.2302266359329224
6385,-0.4073207676410675,-1.2482383251190186,-1.8315190076828003,-2.0192489624023438
6386,-0.23251967132091522,0.721039891242981,-0.4331802725791931,-1.258997917175293
6387,1.2927100658416748,0.20773905515670776,-1.709343433380127,-0.7543074488639832
6388,-0.14544682204723358,0.162098690867424,0.9209162592887878,-0.22212088108062744
6389,0.18841570615768433,-0.9295703768730164,-0.5194455981254578,-0.3531559407711029
6390,-0.7252020239830017,-0.21374566853046417,2.139777421951294,-0.2896396815776825
6391,0.47323665022850037,1.0343855619430542,1.199080228805542,0.67652827501297
6392,-1.0969758033752441,-0.38552555441856384,-1.93694007396698,0.028106868267059326
6393,-0.7020643949508667,-0.4736074209213257,-1.1892242431640625,-1.7527027130126953
6394,0.28408151865005493,-0.12428285926580429,-1.1062421798706055,0.700011670589447
6395,0.31873029470443726,-1.487563967704773,-0.11741216480731964,0.6681826710700989
6396,-0.5793764591217041,-0.07648058235645294,0.6752361059188843,-0.060233037918806076
6397,-1.709986925125122,-0.20485571026802063,1.058440923690796,-2.6219847202301025
6398,-0.3326800465583801,0.6319823861122131,0.8022602200508118,-0.18591664731502533
6399,-0.6452335715293884,0.08853209018707275,0.7901257276535034,-0.15689042210578918
6400,-0.19563362002372742,-0.29639261960983276,-1.370591163635254,0.19012224674224854
6401,-1.0475584268569946,0.8367912769317627,-0.5429232120513916,0.049739714711904526
6402,1.1793746948242188,1.4944723844528198,1.2000962495803833,1.52864670753479
6403,0.7450481057167053,1.1150749921798706,0.44564902782440186,-1.150841474533081
6404,-1.0144422054290771,-0.7109320163726807,-0.4496404528617859,1.094455361366272
6405,0.36723649501800537,-0.623775839805603,-0.4825069308280945,0.6811550259590149
6406,0.45400241017341614,0.17725828289985657,1.6201143264770508,-0.5285518765449524
6407,-1.573639988899231,0.8625524044036865,1.4618207216262817,1.010160207748413
6408,-1.1385760307312012,0.7243767380714417,0.040795374661684036,3.0745155811309814
6409,0.12232545018196106,-0.2765633761882782,-0.23555238544940948,0.8839638233184814
6410,-0.6088294386863708,0.1613149344921112,-1.7805583477020264,-0.8496972322463989
6411,1.1250712871551514,0.3551422953605652,0.24420616030693054,-0.4740627706050873
6412,-0.22845208644866943,-1.982069730758667,-0.507558286190033,0.32111039757728577
6413,0.3740728199481964,1.8020247220993042,0.42811816930770874,0.9993934631347656
6414,-0.631894588470459,-0.037238869816064835,0.2816401422023773,-0.8382694721221924
6415,0.03390771895647049,0.296645849943161,0.06370053440332413,-0.25433847308158875
6416,0.09685032069683075,0.5394033193588257,0.29340043663978577,-0.5171196460723877
6417,-0.6337295770645142,0.5929265022277832,0.7331923246383667,-0.8958693742752075
6418,-0.5723434686660767,-0.2737978398799896,1.4721240997314453,0.7154173254966736
6419,-1.4606239795684814,-0.3052324652671814,0.05716153234243393,-0.7473465800285339
6420,-1.4462488889694214,-0.4604695439338684,1.8351738452911377,0.19096826016902924
6421,-0.5572159886360168,0.7798743844032288,-1.0175116062164307,0.9956942200660706
6422,0.7270963191986084,-0.11503003537654877,1.0298585891723633,0.7048043608665466
6423,1.001523494720459,2.127256393432617,-0.037336502224206924,1.1582144498825073
6424,-0.23854969441890717,0.6748291254043579,-1.7671808004379272,-0.562710702419281
6425,-0.9943405985832214,1.0036118030548096,-0.4202825427055359,-1.0697308778762817
6426,1.204740285873413,-0.09067439287900925,1.9730947017669678,1.8062324523925781
6427,-0.5506724119186401,0.029669102281332016,-0.1679273247718811,0.4474447965621948
6428,0.682496964931488,0.4633162021636963,-0.5340692400932312,-0.2693338692188263
6429,-0.587864339351654,-1.1264550685882568,0.5364242196083069,-0.4022620618343353
6430,0.3236462473869324,1.9584122896194458,0.9831445217132568,-0.006835848093032837
6431,0.6996687650680542,0.10410496592521667,-0.013284314423799515,-1.0077790021896362
6432,1.495592713356018,2.768562078475952,1.116895079612732,-0.8931083083152771
6433,-1.522910237312317,1.1426634788513184,0.47923704981803894,-1.0855132341384888
6434,1.3719511032104492,0.24259385466575623,-0.6490030884742737,0.1425153762102127
6435,1.6559276580810547,-0.5608638525009155,0.8094724416732788,-1.693742036819458
6436,-0.4133496880531311,-0.2326650172472,-1.7722676992416382,-0.9674397706985474
6437,0.8232181668281555,0.036550335586071014,-0.8781044483184814,1.079756259918213
6438,1.6546882390975952,0.19722047448158264,1.7405718564987183,-0.4155675172805786
6439,-0.11001006513834,0.08371598273515701,-1.0513064861297607,0.8604883551597595
6440,0.3108460009098053,1.0416631698608398,-1.2689229249954224,1.2452763319015503
6441,1.1016381978988647,0.7447137236595154,-0.2879828214645386,-0.5246803760528564
6442,1.3309071063995361,-1.6181774139404297,0.8398333787918091,-0.225915789604187
6443,-1.0189764499664307,0.9159079790115356,0.19048377871513367,1.9212878942489624
6444,-0.1768387258052826,-0.5866730213165283,1.01051926612854,-0.7710422873497009
6445,0.8793009519577026,-1.6592812538146973,0.1331818848848343,0.636409342288971
6446,-0.20571373403072357,0.4308937191963196,-0.8671646118164062,1.2647194862365723
6447,0.07703635096549988,0.6694216728210449,-0.05478871613740921,-0.9906854629516602
6448,-0.43390676379203796,1.2789770364761353,-0.8174512386322021,-0.6689674854278564
6449,0.9298844933509827,0.06338079273700714,-0.17065005004405975,-0.4183310866355896
6450,1.035461187362671,-0.4613543152809143,-0.4055386185646057,-0.09789761155843735
6451,1.9974524974822998,0.27864566445350647,0.3877725899219513,1.0892224311828613
6452,-0.7118456959724426,1.5001674890518188,1.7212965488433838,-0.05559277534484863
6453,0.277791827917099,0.12192874401807785,-0.019082870334386826,-2.403549909591675
6454,-0.8779144287109375,-1.4427582025527954,2.1643214225769043,1.2601367235183716
6455,-0.19617217779159546,1.6848464012145996,-1.0812119245529175,-0.23185373842716217
6456,-1.7536612749099731,0.3749951124191284,0.26607367396354675,0.055564362555742264
6457,0.5190637707710266,-1.1225402355194092,-2.0501039028167725,-1.0602006912231445
6458,-0.38812896609306335,1.0852932929992676,0.646881639957428,0.30386993288993835
6459,-0.7969658374786377,-2.1701390743255615,-0.16676394641399384,-0.8379836082458496
6460,1.0157678127288818,0.7179192304611206,-2.59822940826416,-1.0142624378204346
6461,-0.7560960650444031,-1.4354689121246338,0.14981253445148468,0.2576279640197754
6462,0.5665538907051086,-0.02549111098051071,-0.8602112531661987,-0.7165287733078003
6463,-0.38087067008018494,-0.0318526029586792,0.15441426634788513,-2.1385416984558105
6464,0.5023150444030762,0.8061132431030273,-0.8560160994529724,0.32941320538520813
6465,0.4468148350715637,1.0912466049194336,-0.00770118273794651,-0.2787441611289978
6466,0.02763902023434639,-0.1578378826379776,-0.35442841053009033,-0.0793379545211792
6467,0.2750827670097351,-1.332115650177002,-0.5513103604316711,-2.7745110988616943
6468,0.3119039535522461,-2.512840747833252,-0.2315615713596344,-0.10862457007169724
6469,-1.0268503427505493,-0.44956469535827637,-0.7469495534896851,-0.6339016556739807
6470,1.031916618347168,-0.5810421109199524,2.0181429386138916,-0.9850784540176392
6471,-1.0763146877288818,-0.3135870397090912,-0.674281656742096,0.7325375080108643
6472,-1.2279733419418335,-0.49878156185150146,-0.3971894085407257,1.006037712097168
6473,2.844611167907715,-0.78564453125,-0.5626617670059204,-0.4690864384174347
6474,-0.3342043459415436,-1.4570220708847046,1.3861628770828247,0.8323044180870056
6475,-0.5303592085838318,-0.3993420898914337,-1.0814266204833984,-0.3698548972606659
6476,1.2735341787338257,-0.16434061527252197,0.07955871522426605,-0.30716973543167114
6477,-1.7266734838485718,-0.12915916740894318,0.17699068784713745,1.136684775352478
6478,-0.7644378542900085,-1.8178995847702026,0.03285057842731476,-0.8440861105918884
6479,-0.7589039206504822,-0.05613510310649872,-0.3700050115585327,-1.4533452987670898
6480,-0.5676460862159729,-0.3920145630836487,0.011216185055673122,-0.18010194599628448
6481,-0.42065009474754333,-1.1333556175231934,-0.6662324666976929,-0.8894227743148804
6482,2.2634031772613525,0.05991813540458679,0.6448109149932861,1.6020101308822632
6483,-0.9690225720405579,0.35120806097984314,1.1324341297149658,0.5835156440734863
6484,1.569713830947876,0.18528807163238525,-2.1962838172912598,-0.446596622467041
6485,-0.9557144045829773,1.022619605064392,0.31263911724090576,-0.6696171164512634
6486,-0.9178339838981628,-1.0263290405273438,-0.5043596029281616,1.4458929300308228
6487,1.0488519668579102,0.8032582998275757,0.30050036311149597,0.6214074492454529
6488,-0.7735595107078552,1.044860601425171,-1.3673752546310425,-0.3607763648033142
6489,0.38575613498687744,0.06551666557788849,0.9223747849464417,-1.636819839477539
6490,-1.3748295307159424,0.2206140011548996,1.4751092195510864,-0.1138150542974472
6491,-0.27725204825401306,-0.6408088803291321,0.8721108436584473,0.21481046080589294
6492,1.4992750883102417,-0.45519620180130005,-0.17336532473564148,-2.3274219036102295
6493,0.2236122488975525,0.8056768774986267,-1.3150410652160645,0.9514228701591492
6494,-0.3989228904247284,0.3755340576171875,0.12863028049468994,-0.7991903424263
6495,0.9339966773986816,0.9125725030899048,-0.4697214961051941,0.9193748831748962
6496,1.420703411102295,-0.20533472299575806,0.4136770963668823,-1.2447444200515747
6497,-0.18742991983890533,-0.8270899057388306,-0.4244112968444824,0.5671504735946655
6498,-1.198108434677124,-1.094094157218933,-0.2006990611553192,1.4387397766113281
6499,-0.5009632706642151,-0.4053076505661011,-0.855198085308075,0.6487184166908264
6500,-0.2113496959209442,-0.8142654895782471,-0.19209566712379456,-1.2104119062423706
6501,0.778702437877655,-0.5736346244812012,-1.7169026136398315,0.280491441488266
6502,-0.5701130628585815,0.026124220341444016,0.9364442825317383,-2.2693257331848145
6503,0.846355140209198,-1.0121394395828247,2.003674268722534,-0.32357221841812134
6504,0.8846487998962402,0.3748125433921814,-0.29374393820762634,-0.7855589985847473
6505,1.5931657552719116,0.40260154008865356,1.8424549102783203,0.6844758987426758
6506,-0.9038686156272888,-0.24132955074310303,0.5302203893661499,-0.3900194764137268
6507,-1.5271550416946411,-0.06420484185218811,-0.3501640856266022,-1.6899023056030273
6508,1.3734145164489746,0.09787512570619583,-0.591782808303833,-0.1522759348154068
6509,-0.12892231345176697,2.5145864486694336,-0.5425509214401245,1.050019383430481
6510,0.25071361660957336,0.6619683504104614,0.5071463584899902,-0.6364413499832153
6511,-0.5980612635612488,-1.630310297012329,0.4947836399078369,-1.8025392293930054
6512,0.5762174725532532,-0.044507935643196106,-0.5356191396713257,0.22455039620399475
6513,-1.9988759756088257,0.2345009297132492,1.7901560068130493,1.0373469591140747
6514,-0.8404018878936768,0.28680381178855896,0.580940306186676,-0.0018625445663928986
6515,-0.7482656240463257,1.1394273042678833,-0.11430364847183228,-2.209397554397583
6516,-0.8041459918022156,0.2550605237483978,-0.51900315284729,-0.2348267138004303
6517,-0.7545991539955139,0.04215969517827034,-0.4685647785663605,0.058593593537807465
6518,-0.8469321727752686,-0.16667097806930542,-0.6406793594360352,-0.561134397983551
6519,-0.4538463056087494,0.6182796359062195,-0.8215585350990295,-0.05122959613800049
6520,-0.1866886019706726,0.779308021068573,1.6751704216003418,0.8952867388725281
6521,0.8806710839271545,0.9082431197166443,-0.6991252899169922,0.012050628662109375
6522,-0.5405053496360779,-1.4068711996078491,-0.08909933269023895,-0.5704286694526672
6523,1.2238835096359253,0.7599544525146484,0.3042559325695038,1.5053588151931763
6524,-0.36741453409194946,-0.9195500016212463,0.2581220865249634,1.649131178855896
6525,-0.7689321637153625,-1.3335771560668945,-0.612604558467865,-0.3665581941604614
6526,0.5855529308319092,0.3439781069755554,0.21088553965091705,-1.3831713199615479
6527,-1.0908193588256836,0.5491331815719604,-0.6077380180358887,-1.912818431854248
6528,-0.20180252194404602,0.5005117654800415,-0.019028760492801666,1.40182363986969
6529,-0.8179165720939636,-0.5559991598129272,0.202140212059021,0.6263936161994934
6530,-1.1918209791183472,1.0515187978744507,0.21712268888950348,0.7433904409408569
6531,-0.13417576253414154,0.39702269434928894,0.48584434390068054,-0.586374819278717
6532,-1.3881436586380005,1.2365126609802246,-0.3915165662765503,0.21882443130016327
6533,0.8829675912857056,1.0095562934875488,-1.7471468448638916,-0.5499120950698853
6534,0.042699918150901794,0.2653852701187134,1.4991087913513184,-0.20462563633918762
6535,1.050127387046814,0.3471826910972595,-0.29656583070755005,-1.9216645956039429
6536,-0.7408387660980225,-0.2189444601535797,-0.7310873866081238,-0.6750127673149109
6537,-0.2674102187156677,1.4268051385879517,-0.32038334012031555,0.7393578886985779
6538,2.5434350967407227,-1.2260662317276,2.2065532207489014,0.8726241588592529
6539,1.842065691947937,0.4564998149871826,-0.1315048784017563,-0.8090124726295471
6540,0.5424899458885193,0.9748432040214539,0.814461886882782,0.7007129788398743
6541,-0.5941848754882812,0.7455508708953857,0.7772282958030701,-0.976758599281311
6542,-0.5276828408241272,-0.7186328172683716,1.6865124702453613,-0.44411253929138184
6543,0.8371080756187439,-0.21763822436332703,-0.3763999342918396,-0.1609497219324112
6544,2.3705458641052246,0.9922058582305908,0.6886831521987915,-0.43536433577537537
6545,-0.9130051732063293,0.4688666760921478,1.400689721107483,2.6539463996887207
6546,0.2236466109752655,-0.5631104111671448,-1.0508042573928833,-1.337005376815796
6547,-1.7099157571792603,-0.515033483505249,0.5525063276290894,1.383277416229248
6548,0.34863707423210144,-0.6513245701789856,-0.22690433263778687,0.35013270378112793
6549,-1.6016309261322021,-0.3765004873275757,1.4642033576965332,-0.46154600381851196
6550,-0.9489909410476685,-0.7864416837692261,0.35395389795303345,0.4140198528766632
6551,0.6168326735496521,1.7059346437454224,0.24385276436805725,0.5751555562019348
6552,-0.9776325225830078,0.33818817138671875,0.4966505467891693,1.0878734588623047
6553,-0.061518728733062744,-0.2711194157600403,-1.9097858667373657,0.3949310779571533
6554,-0.33815798163414,-0.5750700235366821,-0.3576476573944092,-0.9527238607406616
6555,-0.4184521436691284,0.267361581325531,-0.32774609327316284,-0.32822903990745544
6556,-0.1902334839105606,1.9243371486663818,0.6957285404205322,-0.9685159921646118
6557,0.18382032215595245,-0.7509291172027588,0.6106822490692139,1.258133053779602
6558,0.8422113060951233,0.40690356492996216,0.43963658809661865,1.3888319730758667
6559,0.3654658794403076,1.8322198390960693,-1.6542789936065674,-0.1680700182914734
6560,-1.083612084388733,0.8022680282592773,1.768428087234497,-2.033134698867798
6561,-1.115286111831665,-0.33419784903526306,0.34865373373031616,0.8322272896766663
6562,-1.2748801708221436,0.1401352733373642,-1.0372085571289062,-0.9467941522598267
6563,-0.515414297580719,0.22157838940620422,-1.1915158033370972,0.0373808816075325
6564,-0.823334813117981,0.5664458870887756,-0.6110575795173645,0.8395267724990845
6565,2.5707149505615234,0.3233826756477356,-1.014695644378662,-0.06926143914461136
6566,-0.36217010021209717,1.718265175819397,-1.3352500200271606,-1.696028232574463
6567,0.029057439416646957,2.1745171546936035,0.2303757667541504,0.9061704874038696
6568,-0.025220084935426712,0.21076926589012146,0.9638761878013611,-1.323949933052063
6569,-0.23873107135295868,0.354113906621933,-0.03565968945622444,0.7564254403114319
6570,-0.9524397850036621,-1.458000898361206,1.325046420097351,0.8028952479362488
6571,1.2266994714736938,-0.3521643877029419,1.6304662227630615,-0.18187959492206573
6572,0.5874176025390625,0.4345092177391052,-0.00031408295035362244,-0.3854151666164398
6573,1.4792588949203491,-0.9945639967918396,-0.01074649766087532,1.068049430847168
6574,0.1989269256591797,0.4705657660961151,-1.3635787963867188,-1.3955764770507812
6575,0.22315429151058197,-0.35951128602027893,-0.16016964614391327,-0.172599658370018
6576,0.08788716793060303,1.2438315153121948,-0.29074108600616455,0.2972264289855957
6577,-0.19556748867034912,0.5388601422309875,-0.6657629609107971,-0.1286734789609909
6578,-0.3005070984363556,-1.6621426343917847,-1.2816523313522339,-0.5634473562240601
6579,-1.3672667741775513,2.202670097351074,-0.4350215494632721,-1.0732969045639038
6580,1.1723095178604126,1.9267350435256958,-1.1123621463775635,-0.171024352312088
6581,-0.46769294142723083,0.14970123767852783,0.6700713634490967,2.053532600402832
6582,0.8198733329772949,0.05197916179895401,-0.5554937720298767,-1.8449537754058838
6583,-0.04349702596664429,-0.5538315176963806,-0.5248223543167114,-0.6900596022605896
6584,-0.4905458390712738,1.2704302072525024,-0.38516199588775635,-0.9135366082191467
6585,0.6101348996162415,-1.5343945026397705,-0.7304613590240479,-0.0650014579296112
6586,1.3471202850341797,-0.7619138956069946,-0.9278773069381714,1.6004726886749268
6587,-1.0253750085830688,0.6663213968276978,0.993096113204956,0.9622503519058228
6588,-0.5537021160125732,1.119803547859192,0.24194660782814026,-1.876894235610962
6589,0.4127446115016937,-0.06286557018756866,-0.3187294602394104,-1.644894003868103
6590,0.5040474534034729,0.9881896376609802,0.01649915613234043,0.13811622560024261
6591,1.0360558032989502,1.164268136024475,-1.2922019958496094,3.0166797637939453
6592,1.5096535682678223,-0.935518205165863,-0.9144408106803894,-0.036604709923267365
6593,-0.4322035014629364,1.1663419008255005,-0.42436927556991577,-1.0987989902496338
6594,-0.4502893388271332,1.7283457517623901,-1.5447442531585693,-0.39310356974601746
6595,0.21072162687778473,-0.1606706827878952,-0.9259229898452759,1.2115204334259033
6596,-1.014243483543396,0.48186224699020386,0.6557655930519104,0.2757299840450287
6597,-0.7748830318450928,-0.6118443012237549,-0.49226483702659607,-1.1079787015914917
6598,-0.30660009384155273,0.8556194305419922,-0.4836566746234894,-1.984124779701233
6599,1.297786831855774,0.2387564480304718,0.7542603015899658,1.3517298698425293
6600,1.83199942111969,-1.3564300537109375,-0.5928685069084167,-2.3537256717681885
6601,0.2323760688304901,1.5806258916854858,0.5238903164863586,0.2176678627729416
6602,-1.037419319152832,-0.21193721890449524,1.2283128499984741,-0.06440109759569168
6603,0.5898957848548889,-0.7418083548545837,0.5308062434196472,0.26792654395103455
6604,-0.1761547029018402,0.3610871136188507,-1.334990382194519,3.144017457962036
6605,1.7467626333236694,-0.06588716804981232,-0.2521458566188812,0.2915465235710144
6606,0.08205114305019379,-1.4539140462875366,-0.6919200420379639,0.38133952021598816
6607,-0.19857323169708252,1.3050059080123901,0.9175757169723511,-0.7064969539642334
6608,0.0692366287112236,0.4109034240245819,-0.32981231808662415,-1.5972141027450562
6609,-1.7011950016021729,1.748549222946167,-0.9246782064437866,-0.5175524353981018
6610,-1.182363748550415,-0.08390508592128754,-1.9677433967590332,1.1966273784637451
6611,-0.18996977806091309,1.3721522092819214,0.06514076143503189,-0.7274123430252075
6612,-0.8597723245620728,-0.7094317674636841,-0.5688381791114807,-1.8122267723083496
6613,-1.0294263362884521,-0.01566976308822632,-0.2211776226758957,-1.2792657613754272
6614,-1.0958484411239624,1.5711307525634766,0.16784727573394775,-0.43000146746635437
6615,0.6768511533737183,-0.062457770109176636,-0.06051924452185631,-1.669346809387207
6616,0.4561310112476349,0.7197556495666504,-0.1912134885787964,-1.395579218864441
6617,1.0226161479949951,0.8477993011474609,0.08931802213191986,-0.6477959156036377
6618,-1.3418642282485962,0.6285080313682556,-0.3113211691379547,0.03572613373398781
6619,-0.037503864616155624,-0.7606769800186157,1.5850788354873657,0.02099292352795601
6620,-0.2832549512386322,-0.7415527701377869,1.6022416353225708,-0.22617235779762268
6621,1.1042715311050415,0.31281644105911255,0.8067023754119873,0.020371735095977783
6622,-0.5668275356292725,-0.0903908759355545,0.24790436029434204,1.3012452125549316
6623,0.7930909991264343,1.8554893732070923,-0.03597122058272362,0.4980901777744293
6624,-0.6056199669837952,0.7124688625335693,0.4863070547580719,1.468387484550476
6625,1.1599164009094238,-0.9144247770309448,-0.3908671438694,1.161031723022461
6626,-0.584196925163269,0.33444273471832275,1.8827131986618042,0.05530514195561409
6627,0.4763663411140442,0.4189298748970032,-0.2926402688026428,-0.35208338499069214
6628,0.1375032365322113,-1.6871345043182373,-0.5712516903877258,-0.9560277462005615
6629,0.2426052689552307,0.8701545000076294,0.2443220317363739,-0.2751409411430359
6630,-1.187709093093872,-0.9497626423835754,1.3368809223175049,0.08609560132026672
6631,0.647563099861145,-0.32473599910736084,0.8345663547515869,0.989561140537262
6632,0.37791988253593445,2.029662609100342,-0.7859017252922058,-0.2563025951385498
6633,0.8943660855293274,1.144819974899292,1.5123341083526611,1.4672917127609253
6634,1.0018486976623535,1.5576292276382446,0.04211442172527313,0.8352756500244141
6635,-1.9740160703659058,0.7177785634994507,-1.4053856134414673,-0.5324819684028625
6636,-0.7065010070800781,-1.0095041990280151,-0.8400918245315552,-0.01896553859114647
6637,-1.4575973749160767,-0.3293374478816986,1.7376275062561035,-0.9208966493606567
6638,-0.22870564460754395,-0.9719680547714233,-0.1614399403333664,0.9099377989768982
6639,-1.0652440786361694,0.09319422394037247,-2.253803014755249,-1.6501466035842896
6640,0.6641497611999512,-0.5817724466323853,0.8083515167236328,-1.0855203866958618
6641,0.29364123940467834,-0.024415187537670135,-0.6365481615066528,1.1907546520233154
6642,0.18775388598442078,1.122165560722351,0.22886517643928528,-0.4995138645172119
6643,-0.9732344746589661,1.647526741027832,0.7877979874610901,-0.028942445293068886
6644,-0.45140063762664795,1.5156611204147339,0.7874537110328674,0.10459695756435394
6645,-1.0822033882141113,0.07807508111000061,-2.1007180213928223,-0.1696687489748001
6646,0.8467902541160583,-0.2509540319442749,0.15211792290210724,-0.35452550649642944
6647,1.0307470560073853,-0.963945209980011,-0.11621926724910736,1.7536863088607788
6648,-0.4974772334098816,0.12442400306463242,-0.10091690719127655,-1.21750009059906
6649,-1.6534920930862427,1.7459967136383057,-0.1197839081287384,0.32655563950538635
6650,-0.06274781376123428,2.011535882949829,-0.9541955590248108,0.4655948579311371
6651,-0.9144390821456909,1.2773547172546387,-1.1088066101074219,-0.692743182182312
6652,-1.3026988506317139,-0.12652328610420227,0.021945148706436157,1.8891984224319458
6653,-0.6188980937004089,-1.291252851486206,-1.0050616264343262,-2.1242499351501465
6654,-0.39237090945243835,2.4347128868103027,-0.17327019572257996,-0.6548334956169128
6655,-1.037542462348938,0.9137245416641235,1.6180274486541748,1.0434468984603882
6656,1.3497940301895142,0.8750745058059692,-0.16270579397678375,1.0867546796798706
6657,-0.0536980926990509,1.893489122390747,2.4983766078948975,0.12911587953567505
6658,-1.064453125,1.409432053565979,0.19902411103248596,-0.5474379062652588
6659,0.34318241477012634,-0.48977595567703247,0.8527118563652039,0.21330618858337402
6660,-1.0114951133728027,1.0169018507003784,1.0948243141174316,0.3558267056941986
6661,0.4211865961551666,-2.0615358352661133,2.0405290126800537,-0.05177873373031616
6662,-1.377478837966919,0.6349161267280579,0.591335117816925,0.2220083624124527
6663,0.49890998005867004,0.23885637521743774,-2.6447086334228516,2.8711137771606445
6664,1.0085331201553345,1.1382395029067993,1.8093005418777466,1.7688679695129395
6665,0.2966354489326477,2.263451337814331,0.051860515028238297,-0.7070068120956421
6666,-1.082421898841858,0.00596783310174942,-0.46819421648979187,0.1584991067647934
